"classId","name","cell","x","y","z"
"20215","Apprentice Scrivener of Item and War Magic","DB550103","40.5931","81.4261","22.005"
"20205","Apprentice Scrivener of Creature Magic","DB550103","38.888","88.5198","22.005"
"20217","Apprentice Scrivener of Life Magic","DB550103","31.1892","83.5298","22.005"
"20218","Apprentice Scrivener of Life Magic","DB550106","41.2339","80.4734","25.005"
"20206","Apprentice Scrivener of Creature Magic","DB550106","36.7354","90.4676","25.005"
"20216","Apprentice Scrivener of Item and War Magic","DB550106","30.0391","86.1664","25.005"
"43354","Scrivener of Void Magic","DB550106","30.2064","81.2019","25.005"
"1383","Farmer","DC390102","14.3923","185.93","14.005"
"9617","Naba Ko-Zin","DC3C0100","83.397","11.7303","15.705"
"1392","Peddler","DC5F0104","155.227","56.0618","20.805"
"14411","Ostentatious Farmer","DD500100","151.275","128.013","22.005"
"4559","Oi Ra the Shopkeeper","DE51010A","38.0053","130.046","17.605"
"1389","Merchant","E3370106","161.758","137.102","102.805"
"1371","Archmage","E3370108","149.862","130.284","106.505"
"1386","Healer","E337010D","150.736","135.186","102.805"
"1371","Archmage","E3550100","61.8393","59.4124","4.005"
"38460","Arcanum Broker","E44D003E","176.879","136.718","24.005"
"798","Shui Tentou the Bowyer","E5320106","186.36","32.5201","28.08"
"799","Grocer Riku Ryu","E532010B","139.68","38.28","29.76"
"1145","Tailor Ka Shen-Ku","E532010C","125.969","34.8809","29.605"
"796","Te Kenten the Barkeep","E532011A","151.68","129.24","29.605"
"800","Healer Tonsho Ha","E5320122","150.72","9.84005","26.805"
"4548","Wah Chon the Barkeep","E53D0100","182.822","175.592","96.005"
"4555","Wuo Ha the Provisioner","E53D010E","177.834","137.311","96.005"
"4547","Archmage Jo Ji-Shen","E53E0103","86.6978","8.78249","120.005"
"4554","Scribe Lashi Oi","E53E0113","138.501","7.24623","108.005"
"4552","Le Ben the Healer","E53E0114","125.513","14.3253","108.005"
"4558","Yao Lun the Shopkeeper","E542010F","103.924","10.5145","56.805"
"2044","Ran Le the Librarian","E54E010A","81.5778","86.3907","12.005"
"795","Archmage Yuzai Zhen","E6320103","112.08","131.04","30.12"
"801","Jeweler Liman Pon","E6320115","11.88","163.8","28.005"
"802","Xi Hau-Lai the Weaponsmith","E6320118","39.24","28.32","28.005"
"1146","Fen Hau-Lai the Armorer","E6320118","32.4947","28.4304","28.005"
"20210","Scrivener of Creature Magic","E6320139","38.9925","11.0467","32.405"
"20226","Scrivener of War Magic","E6320139","34.7659","7.99191","32.405"
"20214","Scrivener of Item Magic","E632013A","35.3968","8.34601","28.005"
"20222","Scrivener of Life Magic","E632013F","30.6732","13.9601","28.005"
"4550","Ye Te the Bowyer","E63D0106","80.4207","113.497","87.605"
"4551","Jo Gau the Grocer","E63D0108","80.8723","156.652","86.005"
"4556","Tailor Yajyi San","E63D0125","17.4805","130.333","96.005"
"4553","Nun Hong the Jeweler","E63D0126","6.48522","133.687","96.005"
"4549","Blacksmith Ton Wing","E63D0131","63.6163","91.5228","86.005"
"14930","Wedding Planner","E63D014C","108.591","62.4213","86.005"
"20225","Journeyman Scrivener of War Magic","E63D0159","136.72","105.621","96.005"
"20213","Journeyman Scrivener of Item Magic","E63D0159","126.893","109.879","96.005"
"20209","Journeyman Scrivener of Creature Magic","E63D015C","136.964","104.118","99.005"
"20221","Journeyman Scrivener of Life Magic","E63D015C","135.223","112.991","99.005"
"12243","Jubei's Apprentice Craftsman","E64E0102","181.626","39.8828","32.005"
"20225","Journeyman Scrivener of War Magic","E74E0000","44.4892","26.9427","37.605"
"857","Archmage Anyao Zai","E74E0103","86.9182","153.638","34.005"
"856","Archmage Shikiru Nohon","E74E010F","44.04","162.96","32.005"
"868","Muozhen Wa the Jeweler","E74E011D","91.56","56.64","32.005"
"870","Tailor Chueh Jian","E74E012B","66.36","8.4","33.605"
"859","Barkeeper Fo Ya-Un","E74E0133","132.24","104.4","32.005"
"866","Kento Do the Grocer","E74E013D","183.48","30","33.605"
"865","Goro Yu-Ban the Provisioner","E74E013E","183.48","41.52","33.605"
"862","Lai Konsho the Armorsmith","E74E0146","43.6571","111.566","32.005"
"869","Fenza Tan the Scribe","E74E0164","13.8429","67.1994","32.005"
"871","Aldera Brunall Weaponsmith","E74E0175","113.903","12.4849","33.605"
"860","Barkeeper Chon Nuo","E74E0178","132.713","76.8281","36.805"
"858","Rayyib al-Afij the Armorer","E74E0185","161.681","60.6558","33.605"
"867","Kouxao Ei the Healer","E74E018C","135.24","152.76","30.86"
"864","Yatenyu Zhuong the Bowyer","E74E019C","8.51994","8.28","30.805"
"20226","Scrivener of War Magic","E74E01A9","30.0062","29.9308","37.605"
"20221","Journeyman Scrivener of Life Magic","E74E01AA","41.8621","42.1837","37.605"
"20222","Scrivener of Life Magic","E74E01AD","30.6339","39.1349","40.405"
"20210","Scrivener of Creature Magic","E74E01AD","31.0608","31.5609","40.405"
"20209","Journeyman Scrivener of Creature Magic","E74E01AD","41.8339","33.0845","40.405"
"20214","Scrivener of Item Magic","E74E01AD","41.6606","38.1544","40.405"
"20213","Journeyman Scrivener of Item Magic","E74E01AD","38.8512","41.0888","40.405"
"20217","Apprentice Scrivener of Life Magic","E74E01B3","33.8416","39.3695","32.005"
"20218","Apprentice Scrivener of Life Magic","E74E01B3","39.9869","32.1987","32.005"
"20215","Apprentice Scrivener of Item and War Magic","E74E01BC","41.881","34.0122","32.005"
"20216","Apprentice Scrivener of Item and War Magic","E74E01BC","41.5854","35.8774","32.005"
"20206","Apprentice Scrivener of Creature Magic","E74E01BD","30.4753","37.5805","32.005"
"20205","Apprentice Scrivener of Creature Magic","E74E01BD","30.4011","36.2305","32.005"
"8432","Vanten the Archmage","E822010B","82.0376","67.0986","24.505"
"8434","Barkeep Brita the Boisterous","E8220114","157.831","109.04","-1.195"
"8438","Kamira Mohonoko the Provisioner","E822011D","149.586","112.169","-1.195"
"8440","Weaponsmith Illic Ibn'Abulfiq","E9220106","64.9374","30.5391","16.805"
"8433","Armorer Padira Yukinara","E922010D","58.6537","40.0532","16.805"
"8437","Jeweler Imad Nedjim","E9220116","84.3794","80.7843","-1.195"
"8435","Sharon the Skilled, Bowyer","E9220126","17.7115","85.0731","-1.195"
"8436","Healer Sanami Siohiro","E9220136","132.845","55.4642","-1.195"
"8439","Natalie the Scribe","E922013D","132.711","64.0936","-1.195"
"2249","Master Shoyanen Kenchu the Archmage","EA300103","151.045","37.8298","110.005"
"4557","Hon Fo the Shopkeeper","EA3D0102","8.5529","178.616","78.005"
"8496","Weaponsmith Bornak the Crookblade","F2220100","136.117","138.665","18.005"
"8494","Lin Hanza the Bowyer","F2220100","128.228","138.969","18.005"
"8493","Jesren the Jolly Barkeep","F2220119","159.202","185.889","18.005"
"8495","Provisioner Warster the Handy","F2220119","155.094","173.459","18.005"
"8492","Kaza Nijina the Archmage","F3220000","10.66","59.6283","19.605"
"22725","Healer","F6810000","174.363","174.604","63.8756"
"22724","Grocer","F6820000","85.2594","91.9603","63.4509"
"22726","Jeweler","F6820000","81.9037","28.5586","63.4465"
"22723","Bowyer","F6820102","175.901","77.09","63.605"
"22722","Blacksmith","F6820111","139.946","80.1047","63.605"
"22721","Mage","F682011D","176.619","44.0991","63.605"
"22720","Ketnan","F784039F","376.822","530.109","0.404999"
"80426","Purser Jak Halftoes","F92F01CA","-23.2188","86","76.805"
"80424","Hacha Jien the Archmage","F92F01CF","-33.2227","86","76.805"
